"Gene_Symbol","Condition","Mean_Intensity","SD_Intensity","N_Replicates","CV_percent"
"PRD1","WT_YPGly_30C",313119.286633333,47593.070037664,3,15.1996609820449
"PRD1","WT_YPGly_37C",200442.536633333,66406.721408448,3,33.1300543905632
"PRD1","maf1D_YPD_Glucose",221728.389666667,28871.30096104,3,13.021021351593
"PRD1","maf1D_YPGly_30C",173148.9989,67493.7160478063,3,38.9801364585345
"PRD1","maf1D_YPGly_37C",273424.3448,123150.628216349,3,45.0401109332196
"PRD1","rpc128_YPD_Glucose",277910.220266667,25336.3020261446,3,9.11672194057253
"PRD1","rpc128_YPGly_30C",218409.248233333,64644.2178015439,3,29.5977474967006
"PRE1","WT_YPD_Glucose",376443.327966667,70385.5000850477,3,18.6975023478913
"PRE1","WT_YPGly_30C",405782.240533333,59217.9018752034,3,14.5935173992266
"PRE1","WT_YPGly_37C",177413.342666667,9588.39183401559,3,5.40454944926592
"PRE1","maf1D_YPD_Glucose",285954.449466667,60371.430492009,3,21.1122542784726
"PRE1","maf1D_YPGly_30C",214027.031366667,56574.529642901,3,26.4333571706551
"PRE1","maf1D_YPGly_37C",252304.9257,17069.3939961218,3,6.76538277988988
"PRE1","rpc128_YPD_Glucose",410935.026133333,149560.007396638,3,36.3950497975102
"PRE1","rpc128_YPGly_30C",287845.423666667,26193.8191155842,3,9.0999602432163
"PRE10","WT_YPD_Glucose",627805.050033333,117303.91242389,3,18.6847672565968
"PRE10","WT_YPGly_30C",802715.791233333,163249.841390396,3,20.3371907184697
"PRE10","WT_YPGly_37C",381831.976533333,51148.615566302,3,13.3955820124554
"PRE10","maf1D_YPD_Glucose",431110.524233333,70423.071135432,3,16.3352706966895
"PRE10","maf1D_YPGly_30C",400140.049366667,86941.6625708279,3,21.7278082282534
"PRE10","maf1D_YPGly_37C",711666.4806,65316.373148196,3,9.17794710425708
"PRE10","rpc128_YPD_Glucose",685550.429966667,150845.73997302,3,22.0035949770105
"PRE10","rpc128_YPGly_30C",860939.991366667,98370.8319110548,3,11.425980079622
"PRE2","WT_YPD_Glucose",304435.987433333,87562.1412962582,3,28.7620862548101
"PRE2","WT_YPGly_30C",238540.171166667,102361.137228302,3,42.9114881269967
"PRE2","WT_YPGly_37C",205391.390933333,63093.4401395023,3,30.7186391078979
"PRE2","maf1D_YPD_Glucose",125930.904866667,19698.0715850937,3,15.6419677965068
"PRE2","maf1D_YPGly_30C",202747.996033333,46257.7673850683,3,22.815400541598
"PRE2","maf1D_YPGly_37C",246810.848066667,48647.211454339,3,19.7103214203935
"PRE2","rpc128_YPD_Glucose",232785.3604,25050.3255995944,3,10.7611258528242
"PRE2","rpc128_YPGly_30C",211269.6486,17353.7478031487,3,8.21402786351239
"PRE3","WT_YPD_Glucose",533620.617433333,153296.85995049,3,28.7276868513503
"PRE3","WT_YPGly_30C",652850.312733333,309909.552120918,3,47.4702310891754
"PRE3","WT_YPGly_37C",342968.0642,92941.9183344002,3,27.0992923353358
"PRE3","maf1D_YPD_Glucose",414704.277233333,46481.4154999913,3,11.208327970497
"PRE3","maf1D_YPGly_30C",451230.960233333,189985.854195881,3,42.1039048600829
"PRE3","maf1D_YPGly_37C",411229.627766667,129656.254781602,3,31.5289186447357
"PRE3","rpc128_YPD_Glucose",692303.264866667,147934.263350636,3,21.3684191391366
"PRE3","rpc128_YPGly_30C",439681.205333333,26975.85889685,3,6.13532226750492
"PRE4","WT_YPD_Glucose",403440.537666667,81901.706964179,3,20.3008124661603
"PRE4","WT_YPGly_30C",334081.473266667,33467.9451003647,3,10.0178991588828
"PRE4","WT_YPGly_37C",198258.793633333,25694.1733257853,3,12.9599161050606
"PRE4","maf1D_YPD_Glucose",341215.687666667,20418.2486547442,3,5.98397125125466
"PRE4","maf1D_YPGly_30C",156347.944566667,40112.4965309013,3,25.6559154916152
"PRE4","maf1D_YPGly_37C",371958.307866667,66051.5632053863,3,17.757786775679
"PRE4","rpc128_YPD_Glucose",613197.9069,38231.3314099372,3,6.23474590825242
"PRE4","rpc128_YPGly_30C",281138.597033333,81801.3415874648,3,29.0964465394149
"PRE5","WT_YPD_Glucose",559487.186766667,50283.6452502362,3,8.98745251715781
"PRE5","WT_YPGly_30C",887431.4618,499149.98676963,3,56.2465957379054
"PRE5","WT_YPGly_37C",477700.8989,160764.436800059,3,33.6537856994304
"PRE5","maf1D_YPD_Glucose",410809.383966667,34053.4003938015,3,8.28934336041473
"PRE5","maf1D_YPGly_30C",632538.831666667,325918.832152814,3,51.5255057612915
"PRE5","maf1D_YPGly_37C",481275.231933333,37015.5372625234,3,7.69113696415002
"PRE5","rpc128_YPD_Glucose",722566.225566667,27105.118530141,3,3.75122965495433
"PRE5","rpc128_YPGly_30C",584012.100333333,33522.947219749,3,5.7401117546392
"PRE6","WT_YPD_Glucose",324266.009633333,27813.2900282599,3,8.57730665625732
"PRE6","WT_YPGly_30C",194412.565633333,31284.7308333518,3,16.0919283851002
"PRE6","WT_YPGly_37C",124136.193573333,55291.3771773305,3,44.5408994635131
"PRE6","maf1D_YPD_Glucose",256897.8068,105902.266843448,3,41.2234997887291
"PRE6","maf1D_YPGly_30C",157628.2692,19814.3086623868,3,12.5702761078003
"PRE6","maf1D_YPGly_37C",174718.4698,29609.4594475667,3,16.9469544241434
"PRE6","rpc128_YPD_Glucose",348633.2649,95610.263570918,3,27.4243089219677
"PRE6","rpc128_YPGly_30C",240612.153333333,41314.4519118407,3,17.1705590675653
"PRE8","WT_YPD_Glucose",573810.5814,80876.3291796671,3,14.0946040037015
"PRE8","WT_YPGly_30C",340903.946333333,34158.7331531491,3,10.020046268326
"PRE8","WT_YPGly_37C",165522.704033333,6444.97952874747,3,3.89371329231642
"PRE8","maf1D_YPD_Glucose",375026.5329,47414.1557400687,3,12.6428803246067
"PRE8","maf1D_YPGly_30C",178039.179166667,28958.734944813,3,16.2653720829077
"PRE8","maf1D_YPGly_37C",280263.653466667,42508.8744653535,3,15.1674589050518
"PRE8","rpc128_YPD_Glucose",628300.1284,69928.7017166212,3,11.1298245147106
"PRE8","rpc128_YPGly_30C",269706.167933333,50550.492708777,3,18.7428018781062
"PRE9","WT_YPD_Glucose",320450.6263,71733.7954468573,3,22.3852879537522
"PRE9","WT_YPGly_30C",219990.871933333,11431.8437007857,3,5.19650820069028
"PRE9","WT_YPGly_37C",96731.7370833333,35668.2537766989,3,36.8733725374653
"PRE9","maf1D_YPD_Glucose",236521.531166667,39452.8996377711,3,16.6804685574145
"PRE9","maf1D_YPGly_30C",85756.1673133333,17556.9725352269,3,20.4731310706526
"PRE9","maf1D_YPGly_37C",142753.214903333,56868.556236591,3,39.836970589489
"PRE9","rpc128_YPD_Glucose",419653.763766667,22905.743775203,3,5.45824814475843
"PRE9","rpc128_YPGly_30C",132400.06872,39240.0634680165,3,29.6374947893732
"PRI1","WT_YPD_Glucose",152553.393033333,23264.2934812,3,15.2499351332793
"PRI1","WT_YPGly_30C",133547.722433333,12586.1936537319,3,9.424491428534
"PRI1","WT_YPGly_37C",105285.038186667,13721.7957253593,3,13.0329968642183
"PRI1","maf1D_YPD_Glucose",114393.259366667,14440.2255712549,3,12.6233185864294
"PRI1","maf1D_YPGly_30C",56720.7811566667,18465.3602818493,3,32.5548412862065
"PRI1","maf1D_YPGly_37C",88051.67706,23920.755001475,3,27.166722770283
"PRI1","rpc128_YPD_Glucose",173315.104366667,6703.31316791594,3,3.86770281356111
"PRI1","rpc128_YPGly_30C",137864.695266667,16030.1378349662,3,11.627442257033
"PRM15","WT_YPD_Glucose",90468.70813,5305.13545558718,3,5.86405572185679
"PRM15","WT_YPGly_30C",170385.201066667,15079.8307476913,3,8.85043457605863
"PRM15","WT_YPGly_37C",135602.067766667,12242.7607503172,3,9.02844694918927
"PRM15","maf1D_YPD_Glucose",98974.0981833333,15521.8683404723,3,15.6827580401093
"PRM15","maf1D_YPGly_30C",128367.3157,41795.5389291743,3,32.5593307776664
"PRM15","maf1D_YPGly_37C",184313.404733333,33223.6108622239,3,18.025607475643
"PRM15","rpc128_YPD_Glucose",132559.469766667,12097.0489850683,3,9.12575239351945
"PRM15","rpc128_YPGly_30C",177540.607133333,10313.7281641593,3,5.8092220876623
"PRO1","WT_YPD_Glucose",382318.739533333,73346.753783781,3,19.1847132247061
"PRO1","WT_YPGly_30C",207838.1455,88134.507578699,3,42.4053569986742
"PRO1","WT_YPGly_37C",140269.77,16212.3149652103,3,11.5579536240847
"PRO1","maf1D_YPD_Glucose",326820.457233333,11687.1223014862,3,3.57600696126014
"PRO1","maf1D_YPGly_30C",170832.409733333,55595.3897047879,3,32.5438187001936
"PRO1","maf1D_YPGly_37C",249716.1517,5844.742643884,3,2.34055450722533
"PRO1","rpc128_YPD_Glucose",463087.5293,44098.3066727632,3,9.52267203986726
"PRO1","rpc128_YPGly_30C",197968.024066667,24420.0528765459,3,12.3353521315757
"PRO2","WT_YPD_Glucose",639233.2732,149761.359376915,3,23.4282797306858
"PRO2","WT_YPGly_30C",683514.994133333,94853.560161433,3,13.8773195870711
"PRO2","WT_YPGly_37C",196213.620933333,69156.5216837445,3,35.2455254404797
"PRO2","maf1D_YPD_Glucose",515555.096633333,71021.2829053705,3,13.7756921363308
"PRO2","maf1D_YPGly_30C",144791.658966667,42469.4843232805,3,29.3314439701652
"PRO2","maf1D_YPGly_37C",329264.778966667,60905.1001381394,3,18.4973018764042
"PRO2","rpc128_YPD_Glucose",962206.4503,53979.0299688728,3,5.60992185741875
"PRO2","rpc128_YPGly_30C",353357.347366667,59225.7662743295,3,16.7608701830312
"PRO3","WT_YPD_Glucose",658264.972966667,201144.582524395,3,30.556780443273
"PRO3","WT_YPGly_30C",802195.970966667,242938.487139784,3,30.2841819121875
"PRO3","WT_YPGly_37C",392560.438566667,61587.3158524982,3,15.6886200956389
"PRO3","maf1D_YPD_Glucose",552115.425566667,69948.8807426952,3,12.6692494908837
"PRO3","maf1D_YPGly_30C",294129.060066667,111712.780539739,3,37.9808715651619
"PRO3","maf1D_YPGly_37C",260968.2232,59689.1332223089,3,22.8721843948658
"PRO3","rpc128_YPD_Glucose",833083.842566667,50770.2719377346,3,6.09425718560515
"PRO3","rpc128_YPGly_30C",427273.4618,83836.2197441166,3,19.6212091878899
"PRP43","WT_YPD_Glucose",1005003.30123333,112936.997672455,3,11.2374752932512
"PRP43","WT_YPGly_30C",386097.187166667,26341.9592743244,3,6.82262397911574
"PRP43","WT_YPGly_37C",299373.911766667,7285.59518561612,3,2.43361057836414
"PRP43","maf1D_YPD_Glucose",787950.7551,61113.9643508956,3,7.75606393614529
"PRP43","maf1D_YPGly_30C",345953.668633333,94494.1019875501,3,27.3140916125684
"PRP43","maf1D_YPGly_37C",490315.403466667,15452.9556245266,3,3.1516357665433
"PRP43","rpc128_YPD_Glucose",1241548.02633333,74110.6331752479,3,5.96921195180174
"PRP43","rpc128_YPGly_30C",560863.7261,48062.3604174552,3,8.56934727293915
"PRS1","WT_YPD_Glucose",549971.922833333,124136.07217294,3,22.5713471941292
"PRS1","WT_YPGly_30C",369177.210333333,88622.4454693657,3,24.0053944254435
"PRS1","WT_YPGly_37C",236734.0869,4247.85158832285,3,1.79435570261464
"PRS1","maf1D_YPD_Glucose",455724.319466667,26123.0964495937,3,5.73221470387307
"PRS1","maf1D_YPGly_30C",227822.3353,30234.0257878317,3,13.2708787081912
"PRS1","maf1D_YPGly_37C",278226.163066667,13440.5959621609,3,4.83081670466065
"PRS1","rpc128_YPD_Glucose",803207.218633333,146822.599638356,3,18.2795418457738
"PRS1","rpc128_YPGly_30C",536344.5816,45890.6737956423,3,8.55619230061823
"PRS2","WT_YPD_Glucose",443004.328633333,203898.536751639,3,46.0263080003451
"PRS2","WT_YPGly_30C",242007.3565,108395.944373119,3,44.790350979731
"PRS2","WT_YPGly_37C",290096.910833333,33022.4303798576,3,11.3832409607525
"PRS2","maf1D_YPD_Glucose",439313.082233333,73280.8620755285,3,16.6807830313158
"PRS2","maf1D_YPGly_30C",246142.938633333,67796.8511325505,3,27.5436912831954
"PRS2","maf1D_YPGly_37C",267507.979466667,69572.2561299294,3,26.0075442491982
"PRS2","rpc128_YPD_Glucose",494900.682966667,189339.974012813,3,38.2581759390229
"PRS2","rpc128_YPGly_30C",332643.5386,163090.785135404,3,49.028694746877
"PRS3","WT_YPD_Glucose",546398.892066667,69592.878079719,3,12.7366433369759
"PRS3","WT_YPGly_30C",262855.344933333,23075.1516701511,3,8.77865035462891
"PRS3","WT_YPGly_37C",177905.1184,47066.1327141742,3,26.4557496363602
"PRS3","maf1D_YPD_Glucose",491979.5592,35028.5747669453,3,7.11992482449977
"PRS3","maf1D_YPGly_30C",168098.9519,7071.8500779134,3,4.20695667520899
"PRS3","maf1D_YPGly_37C",268567.2677,24657.3520212871,3,9.18107118281825
"PRS3","rpc128_YPD_Glucose",856275.934833333,23389.6316838002,3,2.73155308146699
"PRS3","rpc128_YPGly_30C",394502.0255,30305.7557827298,3,7.68202792984894
"PRS5","WT_YPD_Glucose",556127.8359,135683.19797996,3,24.397843305286
"PRS5","WT_YPGly_30C",565191.5745,317865.480361066,3,56.2403076589151
"PRS5","WT_YPGly_37C",364887.696733333,111897.471094576,3,30.6662768014215
"PRS5","maf1D_YPD_Glucose",472449.227333333,49209.3724240924,3,10.4158012283875
"PRS5","maf1D_YPGly_30C",500560.4535,261138.132350219,3,52.1691497049556
"PRS5","maf1D_YPGly_37C",385556.057866667,85201.7542558328,3,22.0984089128999
"PRS5","rpc128_YPD_Glucose",713125.7488,82784.188707504,3,11.6086382866988
"PRS5","rpc128_YPGly_30C",563900.591233333,67693.7741726418,3,12.0045581127315
"PRT1","WT_YPD_Glucose",1703698.68466667,487111.847867156,3,28.5914318213177
"PRT1","WT_YPGly_30C",984075.033533333,260545.850840661,3,26.4762179673605
"PRT1","WT_YPGly_37C",682366.906566667,137932.852332368,3,20.2138836167155
"PRT1","maf1D_YPD_Glucose",1281487.988,245809.676637018,3,19.1815825773482
"PRT1","maf1D_YPGly_30C",701788.428,124909.860282563,3,17.7987916726611
"PRT1","maf1D_YPGly_37C",726918.884233333,103726.550208449,3,14.2693431768315
"PRT1","rpc128_YPD_Glucose",2320684.232,481890.555710268,3,20.7650204653206
"PRT1","rpc128_YPGly_30C",1040029.4518,112587.382871041,3,10.8254033264331
"PRX1","WT_YPD_Glucose",598742.2018,78967.9472383905,3,13.1889729838633
"PRX1","WT_YPGly_30C",3162774.303,1305469.89396178,3,41.276100312422
"PRX1","WT_YPGly_37C",1152817.62846667,254607.048227596,3,22.0856310608507
"PRX1","maf1D_YPD_Glucose",315943.906066667,37536.4916511799,3,11.8807455786976
"PRX1","maf1D_YPGly_30C",1146629.0799,524670.951817986,3,45.7576875569686
"PRX1","maf1D_YPGly_37C",1231669.774,94396.4216488399,3,7.6641015020021
"PRX1","rpc128_YPD_Glucose",798371.1791,144416.635703327,3,18.0889089541192
"PRX1","rpc128_YPGly_30C",2112450.50166667,118543.697108267,3,5.6116674456864
"PSA1","WT_YPD_Glucose",11069989.63,2907029.91203166,3,26.2604574095853
"PSA1","WT_YPGly_30C",7404534.86566667,1261288.45823529,3,17.0339998543815
"PSA1","WT_YPGly_37C",4655864.35666667,345920.988663435,3,7.42979095102107
"PSA1","maf1D_YPD_Glucose",8437235.20533333,959141.098364506,3,11.3679549641832
"PSA1","maf1D_YPGly_30C",3679783.09966667,383728.110878119,3,10.4280089473991
"PSA1","maf1D_YPGly_37C",4726066.53566667,450736.583782305,3,9.5372458339443
"PSA1","rpc128_YPD_Glucose",11355556.7753333,2233036.92911574,3,19.6647066568005
"PSA1","rpc128_YPGly_30C",5199431.231,686085.287748571,3,13.195391135438
"PSE1","WT_YPD_Glucose",269853.339733333,36631.4081389055,3,13.5745617138199
"PSE1","WT_YPGly_30C",198079.0329,16303.2895482835,3,8.23069928684184
"PSE1","WT_YPGly_37C",141775.2532,14625.9821373872,3,10.3163152999308
"PSE1","maf1D_YPD_Glucose",224322.096333333,14103.3037983122,3,6.28707738953868
"PSE1","maf1D_YPGly_30C",135206.124863333,47156.6367645552,3,34.8775891715122
"PSE1","maf1D_YPGly_37C",214744.540166667,52827.4930344753,3,24.6001565364479
"PSE1","rpc128_YPD_Glucose",363109.064066667,25303.178504482,3,6.96847889752383
"PSE1","rpc128_YPGly_30C",172738.507433333,73016.8025925905,3,42.270136333539
"PSG1","WT_YPD_Glucose",34466.1729366667,17314.6060471374,3,50.2365205413258
"PSG1","WT_YPGly_30C",77553.10925,3657.11386073432,3,4.71562506790702
"PSG1","WT_YPGly_37C",68348.08477,9393.54573885813,3,13.7436853870428
"PSG1","maf1D_YPD_Glucose",47006.24203,5596.82651709499,3,11.9065602256037
"PSG1","maf1D_YPGly_30C",49303.6953,4892.20705793367,3,9.92259713631175
"PSG1","maf1D_YPGly_37C",73414.65417,6751.87857175449,3,9.19690850292606
"PSG1","rpc128_YPD_Glucose",66742.9836466667,12909.8959099099,3,19.3427012167363
"PSG1","rpc128_YPGly_30C",72831.3877533333,8101.40135712654,3,11.1235026642147
"PST1","WT_YPD_Glucose",62800.22486,16926.4154419516,3,26.9527943246788
"PST1","WT_YPGly_30C",640191.9932,61629.4099117367,3,9.62670738877599
"PST1","WT_YPGly_37C",220725.298166667,24582.4756194316,3,11.1371355361676
"PST1","maf1D_YPD_Glucose",73624.79877,5740.50770022664,3,7.79697574204539
"PST1","maf1D_YPGly_30C",134820.704833333,21095.7647303439,3,15.6472737302647
"PST1","maf1D_YPGly_37C",269522.8076,53020.7892071945,3,19.6720973929163
"PST1","rpc128_YPD_Glucose",64797.4761933333,36633.9390495857,3,56.5360585037026
"PST1","rpc128_YPGly_30C",194264.953166667,91872.3354427986,3,47.29228507006
"PST2","WT_YPD_Glucose",955046.6941,327861.882165739,3,34.329408623806
"PST2","WT_YPGly_30C",4303904.99933333,1545782.38638219,3,35.9158110279299
"PST2","WT_YPGly_37C",2921116.597,313731.219465966,3,10.7401128660242
"PST2","maf1D_YPD_Glucose",958981.724733333,159007.081305047,3,16.5808249734126
"PST2","maf1D_YPGly_30C",2338861.505,302588.131072141,3,12.9374112329982
"PST2","maf1D_YPGly_37C",3544431.09433333,691349.109493232,3,19.5052207559777
"PST2","rpc128_YPD_Glucose",1116285.07056667,362469.996454761,3,32.4710959603498
"PST2","rpc128_YPGly_30C",3198823.119,196780.940781978,3,6.15166683062784
"PTC2","WT_YPD_Glucose",427886.198766667,78110.9917270247,3,18.2550855699882
"PTC2","WT_YPGly_30C",416364.964033333,116583.69541517,3,28.0003615784147
"PTC2","WT_YPGly_37C",219994.352066667,22794.9991351484,3,10.3616292513913
"PTC2","maf1D_YPD_Glucose",242091.5779,56558.8081569713,3,23.3625674414555
"PTC2","maf1D_YPGly_30C",259894.247233333,112800.722380971,3,43.4025468365594
"PTC2","maf1D_YPGly_37C",252804.584366667,15673.1913326813,3,6.19972591555104
"PTC2","rpc128_YPD_Glucose",372446.006866667,55478.9697078027,3,14.8958422657123
"PTC2","rpc128_YPGly_30C",337040.400933333,36321.0948494092,3,10.7764810238858
"PTH2","WT_YPD_Glucose",72524.80719,46919.9841874756,3,64.6950829728578
"PTH2","WT_YPGly_30C",90531.4191866667,54679.6980121431,3,60.398587035733
"PTH2","WT_YPGly_37C",89015.14887,53376.4388652832,3,59.9633203368963
"PTH2","maf1D_YPD_Glucose",84171.53608,15497.1478893081,3,18.4113877577083
"PTH2","maf1D_YPGly_30C",146623.2726,9744.8256982525,3,6.6461657317097
"PTH2","maf1D_YPGly_37C",141053.1149,6422.88694295105,3,4.55352364781492
"PTH2","rpc128_YPD_Glucose",96509.72725,38814.0922882162,3,40.2178033180755
"PTH2","rpc128_YPGly_30C",86876.66663,61462.8861500953,3,70.7472886958937
"PUB1","WT_YPD_Glucose",882859.161666667,132354.519573112,3,14.9915779684783
"PUB1","WT_YPGly_30C",1090820.28623333,652506.916576605,3,59.8180034613905
"PUB1","WT_YPGly_37C",406576.902466667,99034.9098003577,3,24.3582233027802
"PUB1","maf1D_YPD_Glucose",532450.891566667,52590.2999398785,3,9.87702354768127
"PUB1","maf1D_YPGly_30C",540991.162033333,308830.569683168,3,57.0860656063988
"PUB1","maf1D_YPGly_37C",398157.880666667,62728.2324727529,3,15.7546128103058
"PUB1","rpc128_YPD_Glucose",1010427.67636667,73820.7263725909,3,7.30588918922314
"PUB1","rpc128_YPGly_30C",611399.739533333,29087.5992567951,3,4.75754197720087
"PUF4","WT_YPD_Glucose",124618.097833333,11867.2648097776,3,9.52290639650838
"PUF4","WT_YPGly_30C",89859.1985966667,13143.0656285244,3,14.6262884977609
"PUF4","WT_YPGly_37C",64791.1393533333,17289.1465395194,3,26.6844304824375
"PUF4","maf1D_YPD_Glucose",125383.505333333,11334.6968261439,3,9.04002228683154
"PUF4","maf1D_YPGly_30C",52539.0233633333,8949.95356734013,3,17.0348685498906
"PUF4","maf1D_YPGly_37C",100924.130076667,9034.36677725133,3,8.95164196152933
"PUF4","rpc128_YPD_Glucose",195719.279733333,8597.99977995456,3,4.39302647734515
"PUF4","rpc128_YPGly_30C",110186.037483333,24784.2425174376,3,22.4930881294161
"PUF6","WT_YPD_Glucose",446798.7477,117269.297780243,3,26.2465591911154
"PUF6","WT_YPGly_30C",195191.242666667,31533.2050516411,3,16.1550306360266
"PUF6","WT_YPGly_37C",147179.739166667,29660.5183500927,3,20.1525824940517
"PUF6","maf1D_YPD_Glucose",392177.049166667,44301.2563053912,3,11.2962388797423
"PUF6","maf1D_YPGly_30C",178863.418733333,45705.3041914828,3,25.5531871833584
"PUF6","maf1D_YPGly_37C",189001.865266667,10884.9720923079,3,5.75918765507953
"PUF6","rpc128_YPD_Glucose",701179.539566667,148236.874975835,3,21.1410725229442
"PUF6","rpc128_YPGly_30C",212525.299833333,6264.32072469216,3,2.94756470387515
"PUP1","WT_YPD_Glucose",67485.7259666667,47146.4645586684,3,69.8613875502437
"PUP1","WT_YPGly_30C",92229.9692733333,89833.4372210348,3,97.4015690656947
"PUP1","WT_YPGly_37C",103246.280956667,6102.17378287053,3,5.91030856155649
"PUP1","maf1D_YPD_Glucose",37087.8735266667,7465.90072781318,3,20.1303014109048
"PUP1","maf1D_YPGly_30C",195004.056933333,131537.882722007,3,67.4539211084086
"PUP1","maf1D_YPGly_37C",63182.7781833333,24750.893647868,3,39.1734810648085
"PUP1","rpc128_YPD_Glucose",71351.7726066667,27820.2635318795,3,38.9902906620712
"PUP1","rpc128_YPGly_30C",56203.0186196667,40359.1614593167,3,71.8095975101134
"PUP2","WT_YPD_Glucose",157352.5588,29793.8247164286,3,18.9344392894795
"PUP2","WT_YPGly_30C",256873.247,197723.498118944,3,76.9731766262695
"PUP2","WT_YPGly_37C",84072.1259266667,10516.2620529277,3,12.5086191612434
"PUP2","maf1D_YPD_Glucose",63841.89942,3877.4249340656,3,6.07347990785328
"PUP2","maf1D_YPGly_30C",125586.02223,86139.2458587966,3,68.5898353409426
"PUP2","maf1D_YPGly_37C",107606.745696667,15072.047064199,3,14.0066005775193
"PUP2","rpc128_YPD_Glucose",178894.708666667,9582.57132474838,3,5.35654262564217
"PUP2","rpc128_YPGly_30C",179944.942233333,17827.4364060827,3,9.90716170447624
"PUP3","WT_YPD_Glucose",145140.337266667,39370.3583001121,3,27.1257177994404
"PUP3","WT_YPGly_30C",309615.7813,149580.844692982,3,48.3117637172526
"PUP3","WT_YPGly_37C",223588.147133333,62272.2196663784,3,27.8513062811167
"PUP3","maf1D_YPD_Glucose",134548.811966667,5038.70501087771,3,3.74489000477092
"PUP3","maf1D_YPGly_30C",271179.923733333,126037.199191164,3,46.4773341094023
"PUP3","maf1D_YPGly_37C",210405.366033333,64035.4130621363,3,30.4343060585211
"PUP3","rpc128_YPD_Glucose",191653.737666667,42755.0523156652,3,22.3084886505197
"PUP3","rpc128_YPGly_30C",198014.47,3574.77112575805,3,1.80530802913446
"PUS1","WT_YPD_Glucose",113522.314943333,26077.4319641079,3,22.9711946740382
"PUS1","WT_YPGly_30C",44356.3578233333,3366.72635327381,3,7.59017763965906
"PUS1","WT_YPGly_37C",38157.6169266667,30741.901961638,3,80.5655710122554
"PUS1","maf1D_YPD_Glucose",106471.556736667,21853.2555436705,3,20.5249704366769
"PUS1","maf1D_YPGly_30C",21219.56506,3453.42767624524,3,16.2747335606569
"PUS1","maf1D_YPGly_37C",12680.9415996667,10099.1601910091,3,79.6404597531979
"PUS1","rpc128_YPD_Glucose",144816.240566667,46759.8570801503,3,32.2890974777267
"PUS1","rpc128_YPGly_30C",33604.3947133333,14973.1924622114,3,44.5572449375809
"PUS7","WT_YPD_Glucose",133379.336666667,8733.77564327173,3,6.54807248374509
"PUS7","WT_YPGly_30C",67487.9038266667,8180.50090072164,3,12.1214327855435
"PUS7","WT_YPGly_37C",42516.86161,12026.9947748482,3,28.287588310656
"PUS7","maf1D_YPD_Glucose",118893.714233333,16558.6747849464,3,13.9272920286176
"PUS7","maf1D_YPGly_30C",122397.615113333,107749.161492794,3,88.0320759461079
"PUS7","maf1D_YPGly_37C",64878.32903,14486.1659967226,3,22.3282045226907
"PUS7","rpc128_YPD_Glucose",168086.539633333,27874.2207862149,3,16.5832557723064
"PUS7","rpc128_YPGly_30C",66218.7868033333,26438.0460252005,3,39.9252950733154
"PUT2","WT_YPD_Glucose",264917.496066667,28712.0240640325,3,10.8381003483466
"PUT2","WT_YPGly_30C",822584.2411,18149.5510735113,3,2.20640636747926
"PUT2","WT_YPGly_37C",404651.722133333,5276.20144518657,3,1.30388706054933
"PUT2","maf1D_YPD_Glucose",257036.227666667,13853.7385942043,3,5.38979999822061
"PUT2","maf1D_YPGly_30C",376989.7561,67791.651992653,3,17.982359174415
"PUT2","maf1D_YPGly_37C",439994.369166667,45556.6852495492,3,10.3539246049516
"PUT2","rpc128_YPD_Glucose",452157.403466667,9251.25912071809,3,2.04602623993087
"PUT2","rpc128_YPGly_30C",542482.384766667,45042.0158165946,3,8.30294532714978
"PWP1","WT_YPD_Glucose",325195.982,39571.0187615233,3,12.1683602971218
"PWP1","WT_YPGly_30C",137754.319436667,34581.0737026422,3,25.1034405629226
"PWP1","WT_YPGly_37C",39644.0348266667,8235.27093841262,3,20.7730393094931
"PWP1","maf1D_YPD_Glucose",171014.7472,13130.883169779,3,7.67821687004722
"PWP1","maf1D_YPGly_30C",73426.3442133333,7754.09780079436,3,10.5603756851431
"PWP1","maf1D_YPGly_37C",61912.0952266667,2498.70991143457,3,4.03589945112749
"PWP1","rpc128_YPD_Glucose",411536.014733333,45282.868676839,3,11.0033793047691
"PWP1","rpc128_YPGly_30C",144169.476333333,46638.1074371725,3,32.3495018663596
"PWP2","WT_YPD_Glucose",197060.620666667,9680.53523581454,3,4.91246561746572
"PWP2","WT_YPGly_30C",80443.41128,23467.7185495678,3,29.1729529816725
"PWP2","WT_YPGly_37C",44193.2878566667,24809.3100773742,3,56.1381858662314
"PWP2","maf1D_YPD_Glucose",154231.5194,45209.7182414575,3,29.3128916951184
"PWP2","maf1D_YPGly_30C",49467.9381733333,11778.8955492721,3,23.8111714056071
"PWP2","maf1D_YPGly_37C",65040.6808733333,20548.6300608933,3,31.5935039193575
"PWP2","rpc128_YPD_Glucose",255569.3579,40966.5721470547,3,16.0295320548891
"PWP2","rpc128_YPGly_30C",80955.9572766667,31400.092608646,3,38.7866361722292
"PXP1","WT_YPD_Glucose",68437.14204,14216.8965441084,3,20.7736561176078
"PXP1","WT_YPGly_30C",264904.515366667,67283.708060799,3,25.3992303482137
"PXP1","WT_YPGly_37C",233267.995,18966.7450653167,3,8.13088184914382
"PXP1","maf1D_YPD_Glucose",31570.67004,10350.1803667747,3,32.7841643958174
"PXP1","maf1D_YPGly_30C",300865.533033333,31731.3925253037,3,10.5467024439081
